Year,Month,Day,Wind_speed,Surf_Pressure,Precipitation,R_Humidity,T_Max,T_Min,Dew
2020,7,28,3.77,98.65,2.32,87.19,28.23,20.65,21.66
2020,7,29,3.65,98.65,0.75,86.5,28.39,20.72,21.38
2020,7,30,2.75,98.73,0.19,85.12,29.15,20.01,21.44
2020,7,31,3.98,98.69,0.48,87.06,28.18,20.74,21.62
2020,8,1,4.23,98.75,0.15,84.69,29.04,21.18,21.38
2020,8,2,3.53,98.87,0.03,84.88,28.73,19.72,20.93
2020,8,3,4.06,98.96,0.01,85.38,26.54,19.94,20.08
2020,8,4,3.62,98.96,0.01,84.19,27.28,17.94,19.28
2020,8,5,3.7,98.88,0.01,82.31,28.35,17.25,19.24
2020,8,6,4.48,98.85,0.02,83.25,27.98,18.2,19.62
2020,8,7,4.29,98.85,0.05,83.62,27.94,18.76,19.9
2020,8,8,3.43,98.94,0.2,84.62,27.88,19.23,20.36
2020,8,9,2.84,98.83,0,82.31,29.51,19.05,20.58
2020,8,10,4.24,98.65,0,82.31,29.3,19.67,20.52
2020,8,11,4.32,98.66,0,84.38,27.38,19.88,20.07
2020,8,12,2.55,98.74,0,81.69,29.81,18.96,20.43
2020,8,13,1.53,98.66,0,77.31,31.85,19.42,20.8
2020,8,14,4.45,98.51,2.42,83.62,29.56,20.77,21.5
2020,8,15,5.38,98.46,6.66,86.69,28.99,21.58,21.62
2020,8,16,2.94,98.51,1.09,82.31,30.33,20.46,21.32
2020,8,17,2.63,98.46,1.03,81.5,30.54,20.33,21.44
2020,8,18,3.31,98.42,0.96,81.19,31,20.98,21.88
2020,8,19,4.3,98.39,0.28,83.19,29.01,21.84,21.63
2020,8,20,3.7,98.35,0.36,80.81,31.23,21.48,22.01
2020,8,21,4.55,98.42,1.55,85.62,28.12,21.76,21.8
2020,8,22,4.48,98.56,0.19,81.38,30.54,21.36,21.54
2020,8,23,3.61,98.67,0.06,81.44,29.75,20.9,21.12
2020,8,24,3.2,98.61,0.1,82.19,28.97,20.44,20.7
2020,8,25,3.19,98.55,0.03,79.88,29.37,20.81,20.66
2020,8,26,2.58,98.67,0.07,78.31,31.49,19.86,20.66
2020,8,27,3.55,98.71,1.69,80.5,30.71,21.08,21.3
2020,8,28,4.49,98.58,3.17,82.19,30.05,21.53,21.44
2020,8,29,3.95,98.55,0.08,78.25,30.53,21.15,20.91
2020,8,30,3.49,98.61,0.06,77.88,30.35,21.4,20.87
2020,8,31,3.59,98.64,0.41,76.62,31.72,21.35,20.87
2020,9,1,3.09,98.56,0.3,82.19,28.42,21.19,21.08
2020,9,2,3.29,98.46,0.32,82.5,28.84,22.05,21.38
2020,9,3,4.03,98.57,0.1,77.5,31.81,21.64,21.15
2020,9,4,3.4,98.78,0.03,75.88,31.99,21.42,21.05
2020,9,5,3.97,98.67,0.08,78.62,29.73,22.08,21.12
2020,9,6,3.05,98.48,0.06,74.81,32.08,21.66,20.92
2020,9,7,2.77,98.4,0.18,74.38,32.05,22.18,21.05
2020,9,8,3.18,98.46,1.18,75.94,32.58,22.08,21.47
2020,9,9,3.52,98.59,4.94,83.94,28.91,22.39,21.85
2020,9,10,3.39,98.57,8.71,87.25,28.57,22.56,22.19
2020,9,11,2.61,98.48,2.08,80.88,31.73,21.52,22.04
2020,9,12,2.1,98.56,4.28,87.06,27.76,22.9,22.58
2020,9,13,2.16,98.69,8.46,84.62,28.53,21.93,21.92
2020,9,14,2.59,98.68,3.31,81.38,31.88,21.61,22.08
2020,9,15,1.98,98.56,5.4,80.88,31.69,22.26,22.37
2020,9,16,4.2,98.46,15.68,86.38,29.53,22.04,22.12
2020,9,17,4.45,98.53,14.15,85.06,29.68,21.51,21.71
2020,9,18,1.79,98.7,0.98,79.69,31.35,20.63,21.44
2020,9,19,1.99,98.68,6.51,85.44,29.89,21.61,22.3
2020,9,20,3.27,98.69,4.18,86.69,28.41,21.94,21.94
2020,9,21,3.27,98.66,6.15,83.81,30.23,21.87,22.34
2020,9,22,2.33,98.64,15.79,84.12,30.16,22.45,22.8
2020,9,23,3.52,98.67,22.17,91.56,26.76,22.48,22.67
2020,9,24,2.27,98.72,2.19,85.31,29.56,21.13,22.15
2020,9,25,1.73,98.74,1.53,82.56,29.44,21.75,21.93
2020,9,26,1.94,98.6,2.1,84.19,29.52,22.05,22.24
2020,9,27,2.05,98.48,5.29,84.12,29.35,21.97,22.15
2020,9,28,1.79,98.54,2.58,82.38,30.08,21.88,22.21
2020,9,29,2.04,98.58,2.55,85.25,29.62,22.34,22.58
2020,9,30,3.34,98.52,8.1,89.25,27.8,22.33,22.66
2020,10,1,3.86,98.42,4.68,86.19,29.4,22.28,22.51
2020,10,2,2.77,98.43,1.85,83.44,30.7,21.35,22.27
2020,10,3,2.5,98.49,3.23,83.56,30.87,21.65,22.43
2020,10,4,3.01,98.58,23.31,87.25,28.87,22.12,22.51
2020,10,5,1.65,98.66,2.56,83.88,29.63,21.26,22.32
2020,10,6,2.05,98.69,3.8,88.06,27.94,22.34,22.73
2020,10,7,2.38,98.68,1.66,84,29.83,22.68,22.3
2020,10,8,1.86,98.65,2.56,83.56,29.02,22.05,22.37
2020,10,9,1.97,98.62,17.33,85.88,29.44,21.98,22.65
2020,10,10,1.84,98.54,20.25,93.88,25.98,22.77,23.15
2020,10,11,2.95,98.64,4.47,89.06,28.79,21.83,22.72
2020,10,12,1.81,98.61,0.97,85.62,29.07,21.71,22.11
2020,10,13,2.15,98.6,10.98,85.38,29.75,21.3,22.48
2020,10,14,2.12,98.63,8.49,86.44,29.33,22.21,22.73
2020,10,15,2.27,98.67,7.77,89.81,27.92,22.42,22.8
2020,10,16,2.01,98.62,10.32,87.12,29.58,22.11,22.87
2020,10,17,2.18,98.53,2.87,86.94,29.54,22.2,22.92
2020,10,18,1.98,98.48,4.94,86.5,29.4,22.01,22.95
2020,10,19,1.6,98.53,3.32,85.12,29.4,22.48,22.76
2020,10,20,1.71,98.59,4.16,84.94,29.46,22.14,22.6
2020,10,21,1.77,98.56,1.2,82.56,30.68,21.89,22.65
2020,10,22,2.23,98.56,2.71,83.75,30.72,21.78,22.81
2020,10,23,2.21,98.61,1.57,83.06,30.65,22.48,22.8
2020,10,24,1.91,98.53,2.04,82.38,30.87,22.08,22.65
2020,10,25,2.3,98.43,3.6,84.5,30.48,22.9,23.01
2020,10,26,2.02,98.42,0.95,85.94,29.36,22.69,23.08
2020,10,27,2.05,98.38,4.17,86.19,30.24,22.43,23.3
2020,10,28,2.03,98.46,26.97,86.44,29.48,23.36,23.19
2020,10,29,2.09,98.52,12.1,87.31,29.01,22.26,22.88
2020,10,30,2.09,98.54,23.01,86.75,29.63,21.81,22.98
2020,10,31,1.96,98.51,22.54,85.38,29.88,21.87,22.84
2020,11,1,2.2,98.42,19.55,87.25,29.86,22.12,23.16
2020,11,2,2.27,98.47,1.7,86.94,29.66,22.6,23.23
2020,11,3,2.32,98.54,1.65,85.56,30.37,22.37,23.25
2020,11,4,2.38,98.51,1.12,86.75,29.98,22.38,23.33
2020,11,5,2.11,98.51,1.95,85.75,30.25,22.91,23.29
2020,11,6,1.72,98.59,0.91,83.19,30.75,23.39,23.03
2020,11,7,2.05,98.66,2.22,85.81,29.42,22.43,22.99
2020,11,8,2.05,98.72,3.7,83.56,30.23,22.93,22.69
2020,11,9,1.84,98.7,4.85,85.31,30.03,21.79,22.73
2020,11,10,2.02,98.55,3.8,86,29.9,22.26,23.01
2020,11,11,1.85,98.49,1.88,84.5,29.87,22.6,22.98
2020,11,12,1.85,98.51,1.51,83.12,30.11,22.97,23.01
2020,11,13,1.98,98.55,1.06,80.62,29.91,22.66,22.19
2020,11,14,1.76,98.55,0.77,81.88,30.32,22.58,22.43
2020,11,15,1.5,98.47,0.65,78.38,31.53,22.22,21.99
2020,11,16,1.86,98.49,1.87,81.25,30.78,22.05,22.29
2020,11,17,1.61,98.47,2.1,84.69,29.58,22.52,22.58
2020,11,18,2.04,98.49,2.51,87,27.98,22.94,22.76
2020,11,19,1.7,98.41,1.43,81,29.91,21.48,21.9
2020,11,20,1.09,98.37,0.47,73.81,30.88,21.97,20.85
2020,11,21,1.07,98.41,4.22,79.81,30.83,22.42,22
2020,11,22,2.02,98.51,7.06,89.94,27.47,23.3,22.98
2020,11,23,1.62,98.55,1.9,83.81,30.22,22.09,22.62
2020,11,24,1.69,98.56,1.67,83.06,30.79,23.2,23.08
2020,11,25,1.49,98.43,6.66,82.69,30.83,22.55,22.99
2020,11,26,1.52,98.44,12.27,85.81,27.65,23.2,22.35
2020,11,27,2.79,98.48,2.23,86.62,29.26,22.41,22.61
2020,11,28,2.02,98.54,2.78,85.88,29.52,21.96,22.65
2020,11,29,1.71,98.53,2.48,88.44,28.31,22.9,22.91
2020,11,30,2.3,98.55,1.23,85.25,30.58,21.86,23.06
2020,12,1,2.02,98.51,1.61,83,31.05,22.9,22.92
2020,12,2,2.1,98.53,0.07,81.19,31.36,22.15,22.51
2020,12,3,1.73,98.59,0.03,77.44,31.91,21.88,21.81
2020,12,4,1.88,98.64,0.01,77,32.19,21.14,21.39
2020,12,5,1.8,98.57,0.01,77.25,32.08,21.3,21.42
2020,12,6,2.07,98.54,0.06,80.12,31.9,21.68,22.3
2020,12,7,2.45,98.68,2.69,80.88,31.7,22.28,22.49
2020,12,8,2.05,98.69,1.32,80.56,31.09,22.67,22.38
2020,12,9,2.02,98.58,0.64,79.56,31.99,22.43,22.3
2020,12,10,2.2,98.59,1.67,81.31,31.19,22.41,22.38
2020,12,11,2.22,98.6,1.22,83.19,29.97,22.79,22.62
2020,12,12,2.11,98.51,2.07,79.81,31.95,22.4,22.45
2020,12,13,2.12,98.41,2.31,80.19,32.05,22.42,22.56
2020,12,14,1.94,98.42,2.02,79.62,31.51,22.65,22.43
2020,12,15,2.3,98.44,1.5,79.75,31.37,22.61,22.22
2020,12,16,2,98.52,1.86,78.81,31.3,22.53,22.19
2020,12,17,2.26,98.52,0.84,84.19,28.99,22.91,22.57
2020,12,18,2.55,98.5,1.03,81.5,30.37,22.26,22.2
2020,12,19,1.85,98.44,0.34,76.56,32.73,21.87,21.5
2020,12,20,2.04,98.48,0.59,78.06,31.88,22.3,21.85
2020,12,21,1.72,98.48,0.71,76.19,32.48,22.02,21.83
2020,12,22,1.84,98.45,0.64,79.19,31.18,22.42,22.08
2020,12,23,1.67,98.44,0.63,77.88,31.73,22.61,21.91
2020,12,24,1.57,98.41,0.19,77.94,30.83,22.91,22.16
2020,12,25,1.37,98.34,0.28,76.75,31.02,23.19,21.94
2020,12,26,2.27,98.33,0.21,72.19,33.53,21.9,20.49
2020,12,27,1.3,98.35,0,69.62,33.21,21.44,19.84
2020,12,28,1.69,98.38,0,62.56,32.92,20.87,17.83
2020,12,29,1.64,98.34,0,58.19,33.23,20.6,16.96
2020,12,30,1.23,98.36,0,63.81,33.87,21.98,19.08
2020,12,31,1.77,98.45,0,74.81,33.45,22.4,21.94
2021,1,1,2,98.4,0.32,74.75,33.46,22.69,22.21
2021,1,2,2.62,98.41,0.8,85.12,29.65,23.85,23.37
2021,1,3,2.27,98.4,0.52,80.81,31.35,23.23,22.75
2021,1,4,2.03,98.37,1.26,77.75,31.84,23.2,22.39
2021,1,5,2.31,98.34,0.51,76.69,32.65,22.98,22.26
2021,1,6,3.02,98.42,3.48,80.25,30.52,23.42,22.37
2021,1,7,2.51,98.44,0.75,75.38,33.24,21.79,21.41
2021,1,8,2.77,98.47,2.13,78.94,31.83,22.85,22.27
2021,1,9,2.34,98.43,1.04,75,33.18,23.02,21.9
2021,1,10,2.27,98.34,1.03,74.38,33.23,22.67,21.71
2021,1,11,2.11,98.37,0.36,75.56,31.5,22.9,21.6
2021,1,12,2.14,98.46,0.7,71.06,34.17,22.14,20.87
2021,1,13,2.35,98.53,1.58,75,32.3,22.73,21.38
2021,1,14,1.88,98.49,0.31,71.25,33.8,21.48,20.4
2021,1,15,1.99,98.38,0.19,65.38,34.37,21.25,18.82
2021,1,16,1.66,98.31,0.55,65.69,33.9,20.8,18.74
2021,1,17,2.15,98.36,0.9,72.69,32.28,22.41,20.87
2021,1,18,1.8,98.42,1.19,72.44,33.21,22.84,21.33
2021,1,19,2.08,98.45,1.24,71.44,33.77,22.57,21.01
2021,1,20,1.78,98.44,0.4,69,34.86,22.39,20.47
2021,1,21,1.84,98.44,0.01,69.44,34.28,22.98,20.82
2021,1,22,1.71,98.48,0.07,71.94,32.48,22.59,20.59
2021,1,23,2.58,98.42,0,62.19,33.81,21.73,17.5
2021,1,24,2.07,98.39,0,68.94,33.98,22.51,19.67
2021,1,25,1.95,98.41,0,68.56,34.63,21.74,19.62
2021,1,26,1.96,98.4,0.3,67.88,34.92,22.28,20.01
2021,1,27,2.31,98.39,0.91,71.81,33.44,22.7,20.88
2021,1,28,2.5,98.4,1.54,71.38,34.19,22.48,21.1
2021,1,29,1.95,98.47,8.56,74.62,33.94,23.23,21.98
2021,1,30,1.91,98.42,1.67,73.56,34.08,23.3,21.98
2021,1,31,2.05,98.4,0.26,73.75,33.22,23.01,21.63
2021,2,1,2.3,98.46,0.21,75.88,32.15,22.83,21.84
2021,2,2,2.1,98.48,0.2,71.75,34.64,22.98,21.64
2021,2,3,2.37,98.5,0.46,69.44,35.25,23.33,21.37
2021,2,4,2.12,98.42,0.15,70.5,34.65,23.47,21.61
2021,2,5,2.18,98.51,1.09,73.19,32.29,23.76,21.78
2021,2,6,2.09,98.47,0.55,69.5,34.58,23.66,21.33
2021,2,7,2.52,98.36,0.23,69.5,35.24,23.63,21.62
2021,2,8,2.14,98.28,0.74,67.31,36.25,23.55,21.33
2021,2,9,2.44,98.34,0.84,67.56,35.69,23.98,21.4
2021,2,10,2.52,98.35,0.72,66.56,36.5,23.77,21.31
2021,2,11,2.8,98.32,1.73,68.69,35.78,24.09,21.8
2021,2,12,2.85,98.31,3.58,73.19,33.58,24.29,22.42
2021,2,13,2.36,98.2,0.69,68.75,36.05,23.87,21.84
2021,2,14,3.34,98.22,2.93,69.5,35.9,24.12,21.98
2021,2,15,2.7,98.28,8.12,75.94,32.76,24.16,22.83
2021,2,16,2.55,98.29,3.83,76.56,32.23,24.4,22.81
2021,2,17,3.25,98.47,9.08,80.19,29.33,23.88,22.23
2021,2,18,2.3,98.56,1.36,70.12,33.42,21.76,20.63
2021,2,19,1.55,98.61,0.27,72.38,30.85,22.58,20.58
2021,2,20,1.27,98.62,0.13,62.69,34.14,21.58,17.63
2021,2,21,1.67,98.5,0.12,63.94,33.93,22.09,18.39
2021,2,22,2.39,98.46,0.2,74.69,31.75,22.83,21.32
2021,2,23,2.17,98.47,0.21,70.62,34.32,22.65,20.87
2021,2,24,2.34,98.48,0.77,67.94,34.88,22.73,20.63
2021,2,25,3.99,98.48,3.07,76.19,30.7,23.94,21.8
2021,2,26,2.49,98.37,1.64,69.19,34.59,22.81,20.83
2021,2,27,2.42,98.31,1.87,71.94,33.17,22.98,21.4
2021,2,28,2.8,98.21,2.28,72.38,33.63,23.54,21.67
2021,3,1,2.62,98.22,0.65,75.31,31.88,23.46,22.14
2021,3,2,2.75,98.2,0.37,70.81,35.49,23.39,21.91
2021,3,3,2.34,98.22,0.94,71.25,34.93,24.05,22.33
2021,3,4,3.44,98.23,1.72,71.38,35.02,24.68,22.37
2021,3,5,3.95,98.3,1.85,75.06,33.01,24.08,22.53
2021,3,6,3.37,98.47,3.71,78,31.15,24.08,22.67
2021,3,7,2.91,98.49,7.07,81.62,30.68,24.08,23.27
2021,3,8,3.23,98.33,2.64,80.69,31.18,23.67,22.94
2021,3,9,4.2,98.29,6.34,84.06,29.32,23.62,22.92
2021,3,10,4.38,98.29,2.12,76.56,32.13,21.93,21.48
2021,3,11,2,98.31,2.49,75.25,31.4,23.15,21.55
2021,3,12,3.61,98.28,5.31,78.31,32.81,22.87,22.37
2021,3,13,3.01,98.39,11.2,81.25,31.13,23.8,22.68
2021,3,14,3.12,98.51,15.56,87.75,27.8,23.4,22.71
2021,3,15,1.84,98.35,12.11,75.25,33.24,22.19,21.3
2021,3,16,3.4,98.3,8.05,83.56,30.77,22.82,22.97
2021,3,17,3.72,98.41,7.81,86.88,27.73,22.84,22.63
2021,3,18,2.99,98.43,0.9,81.5,30.22,22.05,21.73
2021,3,19,2.53,98.34,1.08,76.69,32.8,21.94,21.7
2021,3,20,3.11,98.4,1.56,77.19,32.45,22.65,21.7
2021,3,21,2.34,98.31,1.02,73.81,34.12,22.3,21.49
2021,3,22,4.33,98.34,34.16,88.19,28.3,23.41,23.25
2021,3,23,4.11,98.53,17.73,86.94,28.44,22.86,22.53
2021,3,24,2.31,98.59,12.59,84.06,29.61,21.89,22.43
2021,3,25,3.21,98.53,3.18,85.56,28.96,22.97,22.69
2021,3,26,2.65,98.39,1.6,78.88,33.15,21.34,22.09
2021,3,27,2.76,98.4,1.82,83.81,30.87,23.55,23.26
2021,3,28,2.04,98.41,0.89,79.88,31.8,22.83,22.95
2021,3,29,2.05,98.41,0.48,77.06,33.03,23.15,22.51
2021,3,30,1.94,98.36,0.43,76.69,33.33,23.33,22.58
2021,3,31,2.67,98.29,1.36,82.38,31.18,24.33,23.35
2021,4,1,2.41,98.38,0.16,76.31,33.38,22.99,22.52
2021,4,2,2.52,98.43,0.17,76.62,33.12,23.38,22.87
2021,4,3,2.77,98.41,0.23,77.94,32.33,23.9,22.99
2021,4,4,2.56,98.35,0.5,74.44,34.2,23.61,22.64
2021,4,5,3.13,98.38,0.91,82.12,31.02,24.48,23.56
2021,4,6,3.17,98.36,0.98,81,31.5,24.01,23.34
2021,4,7,2.77,98.39,0.49,79.88,31.72,23.85,23.07
2021,4,8,2.93,98.39,0.5,82.81,30.47,24.27,23.62
2021,4,9,3.44,98.37,1.6,87,28.9,23.76,23.47
2021,4,10,2.98,98.24,0.61,79.19,32.59,22.46,22.68
2021,4,11,3.54,98.35,0.63,78.19,33.19,22.94,22.83
2021,4,12,3.52,98.47,0.68,75.19,32.35,23.81,22.1
2021,4,13,3.28,98.51,0.54,73.19,34.02,21.98,21.55
2021,4,14,3.26,98.54,2.29,79.19,30.69,23.94,22.44
2021,4,15,2.62,98.35,0.46,73.19,34.24,22.32,21.71
2021,4,16,3.56,98.29,8.49,85.44,29.68,24.12,23.45
2021,4,17,3.45,98.38,5.64,83.31,30.32,23.89,22.99
2021,4,18,2.34,98.52,11.7,86.31,30.05,22.85,22.98
2021,4,19,3.18,98.44,0.97,80.12,32.87,21.93,22.33
2021,4,20,3.36,98.36,0.32,79.25,32.41,22.88,22.7
2021,4,21,2.98,98.38,3.51,85.25,29.84,23.7,23.48
2021,4,22,2.61,98.43,1.47,78.62,32.94,23.07,22.76
2021,4,23,3.19,98.44,4.74,81.12,31.13,23.9,22.99
2021,4,24,3.3,98.4,7.26,84.44,30.26,23.24,23.23
2021,4,25,2.7,98.36,3.16,84.12,30.4,23.49,23.25
2021,4,26,2.65,98.33,2.05,79.81,32.35,22.9,23.05
2021,4,27,3.4,98.23,2.79,82.5,32.08,23.88,23.8
2021,4,28,3.23,98.3,3.02,79.19,32.76,24.24,22.88
2021,4,29,2.59,98.37,0.11,77.88,32.72,22.94,22.46
2021,4,30,3.06,98.35,0.65,81.44,31.34,23.58,23.07
2021,5,1,3.12,98.31,0.38,75.56,33.98,23.22,22.46
2021,5,2,3.16,98.3,0.85,80.88,31.44,24.21,23.21
2021,5,3,3.62,98.37,1.17,81,31.43,23.83,23
2021,5,4,2.87,98.4,0.97,82.31,29.98,23.26,22.53
2021,5,5,3.59,98.43,0.51,77.62,32.44,23.04,22.24
2021,5,6,4.21,98.61,2.57,82.25,30.44,23.49,22.65
2021,5,7,3.41,98.7,1.03,78.19,31.98,22.94,22.05
2021,5,8,3.7,98.76,0.74,80.31,29.89,22.81,21.7
2021,5,9,1.98,98.64,0.19,68.69,33.11,21.91,19.37
2021,5,10,2.91,98.57,0.26,73.31,33.83,22.09,21.5
2021,5,11,2.87,98.58,0.56,71.56,34.99,22.12,21.37
2021,5,12,3.34,98.58,3.07,74.06,34.51,22.32,22.15
2021,5,13,3.09,98.45,6.23,76.75,34.06,23.02,22.9
2021,5,14,3.19,98.4,4,79.06,32.8,23.7,23.05
2021,5,15,2.64,98.45,2.24,78.12,33,22.93,22.67
2021,5,16,2.3,98.43,0.8,79.56,31.51,23.61,23.08
2021,5,17,3.14,98.46,3.19,78.94,33.05,23.74,23.01
2021,5,18,3.11,98.56,3.33,81.25,31.36,23.82,22.98
2021,5,19,3.3,98.57,1.08,77.94,33.03,23.16,22.66
2021,5,20,3.46,98.62,2.06,78.06,33.09,23.73,22.87
2021,5,21,3.51,98.65,2.42,81,30.33,23.71,22.61
2021,5,22,2.65,98.71,1.24,80.5,30.41,22.79,22.12
2021,5,23,2.08,98.6,0.43,72.25,34.58,22.79,21.54
2021,5,24,3.28,98.57,0.52,72.81,35.38,22.69,22.04
2021,5,25,2.98,98.56,3.75,76.12,34.15,23.52,22.93
2021,5,26,3.1,98.55,1.88,80.56,31.58,24.19,23.38
2021,5,27,3.06,98.51,3.79,81.62,31.6,23.47,23.08
2021,5,28,2.67,98.5,2.35,82.5,30.43,24.04,23.31
2021,5,29,2.66,98.45,2.32,77.25,33.25,23.51,22.84
2021,5,30,2.85,98.4,7.46,81,32.69,24.12,23.51
2021,5,31,2.88,98.51,7.17,86.44,29.4,24.05,23.49
2021,6,1,2.58,98.5,0.98,77.25,32.22,22.47,21.83
2021,6,2,3.14,98.53,3.67,77.19,33.28,22.62,22.41
2021,6,3,1.88,98.57,1.55,74,34.33,23.05,22.36
2021,6,4,2.86,98.6,5.53,79.62,32.92,23.96,23.33
2021,6,5,2.8,98.58,5.98,80,32.57,23.26,22.8
2021,6,6,2.83,98.5,3.35,78.06,32.44,22.82,22.21
2021,6,7,2.41,98.47,3.21,75.75,32.4,22.41,21.62
2021,6,8,2.07,98.51,2.02,74.06,34.06,22.23,21.88
2021,6,9,2.23,98.51,1.91,78.81,31.78,23.19,22.52
2021,6,10,2.33,98.45,2.21,76.38,32.91,23.48,21.92
2021,6,11,2.1,98.43,0.8,75,33.48,22.54,22
2021,6,12,2.2,98.63,0.51,82.12,28.95,23.94,22.68
2021,6,13,2.51,98.61,0.07,74.81,33.71,23.01,21.99
2021,6,14,2.48,98.67,1.23,77.31,32.1,23.13,22.17
2021,6,15,3.18,98.63,2.06,80.12,31.13,23.3,22.81
2021,6,16,3.8,98.73,2.15,79.44,30.58,23.49,21.87
2021,6,17,3.2,98.77,0.19,72.19,33.04,22.1,20.85
2021,6,18,3.15,98.77,1.2,78.5,30.13,23.19,22.01
2021,6,19,2.8,98.74,2,80.75,30.08,22.69,22.3
2021,6,20,2.75,98.75,7.49,83.81,29.37,22.87,22.53
2021,6,21,3.27,98.79,5.19,86.06,28.42,22.76,22.05
2021,6,22,3.05,98.7,4.38,83.44,29.73,21.68,21.87
2021,6,23,3.21,98.6,8.63,88.06,27.89,22.44,22.28
2021,6,24,2.61,98.64,1.01,79.06,30.83,21.7,21.27
2021,6,25,1.43,98.66,6.45,79.94,31.53,21.59,21.92
2021,6,26,2.59,98.63,6.18,85,28.3,22.24,21.74
2021,6,27,2.49,98.58,1.16,78.81,30.55,21.87,21.18
2021,6,28,3.39,98.74,1.68,77.06,31.94,21.28,20.88
2021,6,29,3.69,98.83,2.52,75.62,32.22,21.53,20.48
2021,6,30,2.44,98.85,3.17,81.25,28.16,21.86,20.98
2021,7,1,2.58,98.83,4.52,85.38,28.07,22.37,22.05
2021,7,2,2.96,98.78,6.96,85.44,28.47,22.44,22.12
2021,7,3,2.52,98.78,39.81,87.56,29.62,22.16,22.87
2021,7,4,3.48,98.87,12.74,85.19,28.51,21.65,21.65
2021,7,5,3.18,98.87,7.05,86.25,28.62,21.48,21.79
2021,7,6,2.81,98.77,7.97,86.88,28.01,21.25,21.65
2021,7,7,3.24,98.64,3.15,86.56,28.99,21.35,22.1
2021,7,8,3.72,98.74,9.26,87.25,29.3,21.9,22.64
2021,7,9,4.22,98.76,9.11,89.75,27.4,21.79,22.19
2021,7,10,3.32,98.76,0.98,84.38,29.12,20.81,21.28
2021,7,11,2.41,98.82,1.14,82.69,29.7,20.4,21.31
2021,7,12,3.12,98.83,2.54,83.19,29.96,21.22,21.67
2021,7,13,3.59,98.75,3.13,82.81,30.21,20.81,21.69
2021,7,14,3.62,98.68,8.12,84.25,29.76,21.67,22.01
2021,7,15,3.47,98.64,19.29,86.31,29.23,21.55,22.4
2021,7,16,3.81,98.65,25.95,87.81,28.19,22.17,22.51
2021,7,17,3.52,98.77,11.42,88.94,27.51,22.03,22.16
2021,7,18,2.76,98.78,0.81,85.38,29.17,21.05,21.98
2021,7,19,3.9,98.71,2.52,86.69,28.88,21.81,22.26
2021,7,20,4,98.79,1.03,84.69,29.51,21.32,21.81
2021,7,21,3.62,98.94,0.91,84,29.67,20.92,21.69
2021,7,22,4.05,98.98,1,83.94,29.51,21.27,21.71
2021,7,23,3.47,98.88,0.41,84.62,28.24,21.05,21.46
2021,7,24,3.6,98.8,0.37,81.88,29.72,20.75,21.08
2021,7,25,3.41,98.78,0.1,80.81,29.83,20.12,20.61
2021,7,26,4.13,98.72,0.22,80.12,29.87,19.7,20.5
2021,7,27,4,98.68,0.1,80.12,30.17,20.35,20.87
2021,7,28,3.98,98.65,0.22,80.06,30.3,21.23,21.15
2021,7,29,3.07,98.71,0.2,79,30.96,20.55,21.16
2021,7,30,3.84,98.73,2.79,81.19,30.43,21.65,21.79
2021,7,31,4.04,98.79,2.44,83.06,29.73,21.9,21.83
2021,8,1,3.21,98.92,1.14,81.25,30.42,21.23,21.57
2021,8,2,2.38,98.87,0.99,81.19,29.73,21.62,21.87
2021,8,3,2.32,98.72,2,80.62,30.55,22.48,22.23
2021,8,4,3.71,98.76,3.04,86.19,28.61,22.74,22.43
2021,8,5,3.59,98.94,1.94,85.62,28.51,21.84,21.78
2021,8,6,2.98,98.93,1.79,82.88,29.48,21.57,21.67
2021,8,7,4.08,98.87,0.72,78.25,30.76,21.66,21.17
2021,8,8,4.05,98.82,2.54,87.19,27.67,22.19,22.05
2021,8,9,4.19,98.81,2.93,83.75,29.55,22.19,22.1
2021,8,10,3.67,98.76,2.06,81.19,30.23,21.71,21.72
2021,8,11,3.97,98.66,3.52,82.62,30.04,21.94,21.88
2021,8,12,4.05,98.68,4.24,83.19,30.33,21.8,21.8
2021,8,13,2.96,98.77,2.82,83.06,29.73,21.66,21.73
2021,8,14,3.51,98.65,0.5,79.5,30.79,21.53,21.22
2021,8,15,3.87,98.57,0.21,76.44,30.8,20.98,20.39
2021,8,16,3.35,98.63,0.28,74.81,32.15,20.09,20.55
2021,8,17,3.86,98.74,0.25,75.62,31.63,21.9,21.01
2021,8,18,3.12,98.78,0.26,73.38,31.65,21.32,20.15
2021,8,19,2,98.66,0.43,73,32.15,21.83,20.55
2021,8,20,3.08,98.53,3.25,80.44,30.66,22.32,21.84
2021,8,21,4.3,98.51,32.33,91.56,26.42,22.5,22.51
2021,8,22,1.93,98.55,3.33,86.69,27.97,21.73,22.08
2021,8,23,2.09,98.46,1.58,80.19,30.44,22.23,21.91
2021,8,24,2.51,98.35,14.21,83.12,30.93,21.88,22.43
2021,8,25,3.74,98.37,28.48,86.25,29.45,22.37,22.58
2021,8,26,2.5,98.54,0.72,83.06,30.05,21.44,22.19
2021,8,27,2.83,98.69,8.36,89,27.9,21.96,22.48
2021,8,28,2.47,98.66,4.84,88,28,22.42,22.45
2021,8,29,2.63,98.44,10.2,86.06,29.6,22.19,22.82
2021,8,30,3.3,98.42,75.24,94.19,25.34,22.55,22.8
2021,8,31,2.05,98.53,5.49,86.44,29.77,21.77,22.95
2021,9,1,2.45,98.54,5.45,89.62,27.89,22.51,23.17
